Period;EventID;EventDate;Seq;MaxExp;Loss
14150;3200389;21/08/2013 20:40;1;2.245227265E7;2.245227265E7
14150;3200086;03/10/2013 03:58;1;2.230240255E7;2.230240255E7
13020;3200053;21/10/2013 19:07;1;2.2190945E7;2.2190945E7
13020;3200406;06/07/2013 02:25;1;2.19586816E7;2.19586816E7
9761;3200034;02/09/2013 23:11;1;2.17367936E7;2.17367936E7
9761;3199986;06/08/2013 13:13;1;2.111766785E7;2.111766785E7
4047;3200073;22/03/2013 23:45;1;2.078824E7;2.078824E7
9761;3200002;12/08/2013 21:27;1;2.05728563E7;2.05728563E7
13020;3200083;07/05/2013 20:06;1;2.04381517E7;2.04381517E7
13020;3181783;09/05/2013 14:48;1;1.9618075E7;1.9618075E7
9761;3200962;07/08/2013 05:29;1;1.885439E7;1.885439E7
25144;3200876;04/11/2013 15:31;1;1.82071731E7;1.82071731E7
9761;3200961;18/07/2013 13:43;1;1.769267585E7;1.769267585E7
3422;3200035;22/04/2013 17:06;1;1.755502335E7;1.755502335E7
3422;3200902;28/06/2013 05:13;1;1.732155775E7;1.732155775E7
13020;3199056;22/06/2013 19:19;1;1.7200825E7;1.7200825E7
14150;3200871;19/11/2013 22:33;1;1.7126505E7;1.7126505E7
3422;3200871;22/06/2013 17:25;1;1.7126505E7;1.7126505E7
13020;3200881;12/10/2013 09:13;1;1.700063745E7;1.700063745E7
13635;3200198;30/07/2013 03:37;1;1.655711105E7;1.655711105E7
14150;3200294;30/07/2013 04:26;1;1.647595135E7;1.647595135E7
14150;3200327;24/03/2013 18:56;1;1.530168575E7;1.530168575E7
25144;3200044;26/08/2013 14:36;1;1.514116095E7;1.514116095E7
14150;3200044;04/12/2013 01:21;1;1.514116095E7;1.514116095E7
4047;3200202;13/08/2013 23:33;1;1.471059585E7;1.471059585E7
9761;3183117;25/04/2013 23:53;1;1.43655488E7;1.43655488E7
14150;3199985;26/05/2013 19:44;1;1.431101185E7;1.431101185E7
13020;3200097;22/06/2013 12:51;1;1.36930829E7;1.36930829E7
4047;3200020;03/09/2013 15:07;1;1.356861E7;1.356861E7
14150;3181654;26/04/2013 13:13;1;1.3553835E7;1.3553835E7
13635;3200215;31/07/2013 13:04;1;1.3539845E7;1.3539845E7
13020;3200062;05/10/2013 04:57;1;1.3258336E7;1.3258336E7
14150;3200701;18/07/2013 18:41;1;1.29198272E7;1.29198272E7
14150;3200377;23/08/2013 23:19;1;1.29119091E7;1.29119091E7
13020;3193059;22/01/2013 10:04;1;1.282036865E7;1.282036865E7
14150;3200779;26/06/2013 20:07;1;1.25457293E7;1.25457293E7
9761;3200244;10/06/2013 16:18;1;1.2156815E7;1.2156815E7
25144;3200885;07/05/2013 10:34;1;1.1787435E7;1.1787435E7
13020;3182997;23/12/2013 11:13;1;1.17658189E7;1.17658189E7
3372;3164909;03/10/2013 22:50;1;9.19975115E7;3.2370503147610426E7
3372;3197054;25/07/2013 06:02;1;3.3387775E7;3.2369277264064994E7
3372;3179857;13/04/2013 20:38;1;9.24474E7;3.236807614584371E7
3372;3199977;03/02/2013 04:37;1;1.590114E7;1.590114E7
3372;3165965;06/03/2013 23:14;1;8.90664E7;3.2365745262958847E7
3372;3200212;23/06/2013 21:39;1;1.3537685E7;1.3537685E7
3372;3199993;30/08/2013 20:06;1;3.78066867E7;3.236350489979766E7
3372;3200325;22/11/2013 08:44;1;1.351924865E7;1.351924865E7
3372;3200180;23/01/2013 16:19;1;2.99883187E7;2.99883187E7
3372;3200939;22/04/2013 16:35;1;2.13834125E7;2.13834125E7
3372;3171518;04/02/2013 00:22;1;2.277657E7;2.277657E7
25144;3200074;13/10/2013 16:20;1;1.0317824E7;1.0317824E7
14150;3200297;01/08/2013 20:40;1;9741330.55;9741330.55
13020;3200491;01/06/2013 03:28;1;9723560.3;9723560.3
25144;3200923;15/05/2013 14:30;1;9567161.6;9567161.6
4047;3177817;22/02/2013 18:35;1;9343132.15;9343132.15
25144;3200427;12/10/2013 04:24;1;9046772.5;9046772.5
25144;3200394;23/10/2013 12:56;1;7898677.1;7898677.1
13020;3187473;29/03/2013 18:29;1;7676570.0;7676570.0
25144;3200030;04/09/2013 23:22;1;6036839.05;6036839.05
13635;3200057;14/06/2013 03:47;1;5665422.1;5665422.1
13020;3200116;23/08/2013 16:15;1;5282888.65;5282888.65
14150;3200219;25/07/2013 19:44;1;5172144.0;5172144.0
25144;3200379;06/06/2013 10:28;1;4880175.5;4880175.5
14150;3200840;04/11/2013 08:26;1;3952992.32;3952992.32
25144;3200910;05/07/2013 00:09;1;3890542.0;3890542.0
14150;3184413;06/01/2013 20:56;1;3279461.76;3279461.76
3422;3200315;25/04/2013 08:24;1;3243508.16;3243508.16
14150;3200330;02/09/2013 11:06;1;3136900.5;3136900.5
13635;3185875;25/12/2013 06:49;1;2653427.68;2653427.68
13635;3176293;02/02/2013 10:54;1;2242887.2;2242887.2
25144;3199961;20/06/2013 01:23;1;1831783.0;1831783.0
4047;3191556;20/03/2013 08:22;1;1811069.92;1811069.92
14150;3198999;09/06/2013 00:52;1;1706078.88;1706078.88
13020;3198990;29/07/2013 01:03;1;1556506.5;1556506.5
4047;3199950;15/09/2013 20:30;1;1547685.0;1547685.0
9761;3193885;23/07/2013 16:19;1;1523204.64;1523204.64
4047;3198997;19/07/2013 21:08;1;1513568.64;1513568.64
3372;3193564;21/09/2013 14:51;1;1482949.12;1482949.12
4047;3192037;15/11/2013 23:02;1;1414024.8;1414024.8
3372;3200825;16/07/2013 18:43;1;1397557.5;1397557.5
3372;3200832;29/07/2013 02:03;1;1263231.44;1263231.44
14150;3192034;25/08/2013 18:44;1;1250182.96;1250182.96
9761;3200814;20/09/2013 11:34;1;1216070.56;1216070.56
13635;3193549;30/07/2013 20:07;1;1185660.8;1185660.8
13635;3194547;23/01/2013 00:20;1;1177691.92;1177691.92
3372;3200826;26/07/2013 03:03;1;1174011.68;1174011.68
13635;3200819;28/06/2013 09:57;1;1137901.84;1137901.84
3372;3194877;04/07/2013 01:41;1;1074943.76;1074943.76
13635;3200810;24/06/2013 01:37;1;1058765.44;1058765.44
3422;3200795;20/07/2013 12:49;1;1012812.72;1012812.72
13635;3198963;29/12/2013 07:39;1;1007060.08;1007060.08
25144;3194879;22/05/2013 19:07;1;991898.0;991898.0
3372;3192051;19/08/2013 13:50;1;972446.24;972446.24
25144;3183998;27/11/2013 10:07;1;957179.36;957179.36
25144;3200824;28/09/2013 03:19;1;881638.64;881638.64
14150;3197984;10/08/2013 18:24;1;874713.12;874713.12
3422;3198958;09/09/2013 05:24;1;874713.12;874713.12
3372;3171966;01/05/2013 16:58;1;801058.96;801058.96
25144;3200804;07/09/2013 03:57;1;768810.72;768810.72
3372;3200804;12/09/2013 07:24;1;768810.72;768810.72
13635;3200784;13/02/2013 05:55;1;747374.72;747374.72
14150;3178665;03/04/2013 02:38;1;736498.88;736498.88
25144;3200775;06/07/2013 14:23;1;693664.32;693664.32
25144;3200799;25/07/2013 19:25;1;661992.32;661992.32
13020;3200783;14/07/2013 18:17;1;642415.56;642415.56
13635;3194053;18/04/2013 17:12;1;546201.48;546201.48
3372;3182483;04/02/2013 12:47;1;545818.36;545818.36
3372;3162637;30/12/2013 19:00;1;462537.1;462537.1
13635;3194042;23/07/2013 01:31;1;424351.65;424351.65
3372;3194042;30/01/2013 19:41;1;424351.65;424351.65
3372;3178337;05/04/2013 03:42;1;418806.28;418806.28
4047;3196990;04/08/2013 09:58;1;413966.7;413966.7
14150;3200771;28/09/2013 22:13;1;413966.7;413966.7
3372;3196999;10/05/2013 07:24;1;396150.4;396150.4
25144;3194211;20/09/2013 09:14;1;386947.95;386947.95
13635;3196053;22/06/2013 17:36;1;291735.06;291735.06
4047;3197009;25/10/2013 18:57;1;287892.7;287892.7
3372;3200101;12/07/2013 21:15;1;269346.58;269346.58
13020;3200184;01/05/2013 11:09;1;267213.72;267213.72
3422;3197014;29/06/2013 04:51;1;259360.26;259360.26
3422;3193199;15/05/2013 00:18;1;235303.32;235303.32
14150;3200408;22/04/2013 09:25;1;197147.66;197147.66
13020;3200525;29/05/2013 05:20;1;197147.66;197147.66
14150;3200240;16/08/2013 09:00;1;197147.66;197147.66
25144;3200408;16/06/2013 23:22;1;197147.66;197147.66
14150;3197028;05/07/2013 17:32;1;181236.68;181236.68
4047;3195082;07/12/2013 23:47;1;166779.7;166779.7
3372;3200730;28/09/2013 01:21;1;166779.7;166779.7
3422;3196076;28/05/2013 19:31;1;166779.7;166779.7
3422;3200314;28/06/2013 03:09;1;166779.7;166779.7
13020;3200252;27/03/2013 09:33;1;166779.7;166779.7
4047;3197025;23/09/2013 16:28;1;158530.05;158530.05
13635;3195048;20/03/2013 04:59;1;124398.23;124398.23
9761;3195011;10/04/2013 11:45;1;101257.66;101257.66
3372;3200514;24/06/2013 12:46;1;93596.35;93596.35
9761;3200393;15/06/2013 20:48;1;68768.96;68768.96
3372;3200411;11/04/2013 05:28;1;61665.12;61665.12
13020;3200304;29/08/2013 05:27;1;60214.77;60214.77
3372;3175466;22/05/2013 05:55;1;36732.69;36732.69
14150;3200517;25/04/2013 11:17;1;32945.87;32945.87
4047;3195055;02/08/2013 20:13;1;24451.65;24451.65
3372;3200618;25/05/2013 20:20;1;21621.99;21621.99
9761;3200580;12/07/2013 01:52;1;21621.99;21621.99
25144;3200323;01/05/2013 09:13;1;21621.99;21621.99
9761;3200416;26/06/2013 06:56;1;11660.8;11660.8
25144;3195056;22/11/2013 22:34;1;10666.22;10666.22
3422;3200640;04/07/2013 22:50;1;6656.51;6656.51
